customer_id,total_orders,total_spent,avg_order_value,last_order_date
71ed9b3c-ea8c-400b-b9a2-bd013d73745d,1,746.24,746.24,2023-08-11
71f4ad4e-df33-4ee8-bf5d-81db3d574d80,1,1474.72,1474.72,2023-03-30
720c5e44-a894-4ccd-a663-196522da0119,1,286.64,286.64,2024-09-12
720c9b8b-266d-4a1a-b1d9-f69eead38da1,1,2218.85,2218.85,2025-01-31
722af35f-5635-4f8f-bc4c-b74bf5532a95,1,572.97,572.97,2024-11-04
722c8862-e08c-45cc-96ea-8429e3fdca72,1,439.08,439.08,2025-06-08
723020f9-b4c0-4caa-b15c-3bd2088504c6,1,2349.45,2349.45,2025-02-19
7233d5af-9813-4da1-bd21-20ad5f59fb4d,1,636.82,636.82,2023-07-09
723f4b14-4a9a-43af-94f1-edf3da3dd3d2,1,1004.70,1004.70,2023-06-08
725aa10d-63fe-457c-a5d4-ec1951fc4c23,1,1484.70,1484.70,2023-09-09
7265a44d-3cd0-4a4d-84a8-710cacb44f2d,1,27.44,27.44,2025-08-16
7267205e-8f66-4ee7-8557-cad0cf06d5bb,1,329.17,329.17,2024-07-10
726fc529-056b-4931-bbdd-eba0d7c07ab8,1,1481.75,1481.75,2023-08-28
72791a45-665e-4b63-a186-a04227d564bd,1,1358.00,1358.00,2023-05-05
7294dee8-5bd5-495c-b285-f309d95ad95f,1,315.03,315.03,2025-09-20
7296f71d-e4d2-40ab-864a-1ba1877d7d0c,1,433.13,433.13,2023-11-02
72a124ce-75ee-4ca8-b65d-17c2d26a8b3c,1,485.82,485.82,2025-08-24
72b34666-7cb6-484f-b9e2-720ef6cb1747,1,6.67,6.67,2025-03-17
73079edb-5efe-4e1a-8f44-4f17c260f4a1,1,333.42,333.42,2024-12-19
730a006c-308c-4971-a8ca-f7957721f50f,1,2224.85,2224.85,2023-09-03
731b7004-801b-438d-86fc-92267fe1b779,1,1210.39,1210.39,2023-10-01
7321bdcb-eff6-441c-be3d-9753db9c26cb,1,791.28,791.28,2025-08-19
73236a01-54db-43b1-b12e-f0f3cdd2d129,1,229.30,229.30,2025-07-22
732c533b-2404-4313-941b-f8a5720c615a,1,70.84,70.84,2024-05-22
733c01a9-da73-479a-8b44-35646e924eff,1,546.28,546.28,2025-07-18
733e890f-bfef-470f-bdec-4dec2d08e0a4,1,1277.15,1277.15,2025-03-24
739054d7-207c-4452-8fce-6368b0171e20,1,225.56,225.56,2023-06-11
7398d6de-1f76-4e06-98bd-d6412b2dd741,1,234.78,234.78,2023-01-08
73c41e88-5102-489e-be22-202f1af3785c,1,324.52,324.52,2023-01-25
73ceca7e-5cc1-43c1-aa1b-645781c6ef8e,1,1885.60,1885.60,2025-04-28
73d1a9c7-c40f-40f5-8c2b-717ad7e00483,1,713.09,713.09,2025-11-25
73ec5b83-7246-4267-bed4-da72a0d3d8fb,1,339.84,339.84,2025-09-21
740d760b-3471-48ab-a18d-d61c3da7bd62,1,1468.67,1468.67,2024-02-25
740dd662-6d68-47bd-a54c-0527a80f342f,1,753.87,753.87,2024-05-18
74189841-c37b-4389-b722-ad100cf1f09d,1,572.20,572.20,2025-02-15
74246baa-2dca-4c82-8660-a3e9736d417c,1,1019.75,1019.75,2023-12-10
742a65ce-c275-4c6a-a776-8f582f2d4fab,1,1596.38,1596.38,2023-10-06
742ccfe1-88ba-403d-bff3-94a3b508b618,1,919.88,919.88,2024-04-12
743b09e9-e24f-4845-a014-d8d425c2a208,1,138.40,138.40,2024-07-26
743c92eb-e918-4aee-a9a8-5e1b8a5b3040,1,157.14,157.14,2023-12-22
743d5b2d-500b-4959-981c-313393c7afc1,1,1367.35,1367.35,2025-11-09
743dd327-c8be-476c-8128-62e454e03a5f,2,623.30,311.65,2023-10-13
74472f9e-6cf6-4c4b-b8d1-13874b3eedd6,1,810.98,810.98,2023-02-03
7449dee1-8773-4850-8459-ac975b3dfe3a,1,527.56,527.56,2024-11-01
7462f144-c49b-4e62-a5ba-4f0347656069,1,1108.13,1108.13,2024-08-23
746cff4e-019c-4251-9590-65fa795581fa,1,494.60,494.60,2024-05-03
746d2dce-14e0-4791-addb-245319fe719b,1,1468.08,1468.08,2024-02-04
74713664-d0cc-40de-ab8e-7d7c384ed4d3,1,335.79,335.79,2024-05-19
747c6372-a413-4979-9b78-6ce8109425cc,1,335.88,335.88,2025-03-13
748485cb-2bc1-44e9-a2f6-dd04507e4fa4,1,264.78,264.78,2025-08-16
7484f957-f6c5-4e9f-a44c-c88bc5ba85a4,1,421.85,421.85,2023-08-07
748616c8-5bc5-40d1-a05e-23deb56d1bae,1,836.08,836.08,2023-12-30
74b887df-d88a-45a2-aded-fd48a06950fc,1,350.11,350.11,2023-02-08
74be52b3-fbee-4066-b16f-6e038c59fd47,1,875.74,875.74,2024-11-15
74c3a1f7-2235-44b2-8edf-0fe9752b1213,1,463.27,463.27,2023-06-24
74cdae7e-73ba-4afd-a6d7-1157b8faa516,2,1398.24,699.12,2023-11-04
74ceaea2-3d40-4202-9760-037fa1bb318c,1,361.18,361.18,2023-02-06
74d44958-9719-40f9-8a6e-c7747a5042f7,1,1139.47,1139.47,2024-11-15
74d499e3-d09e-4e58-a0b1-5762f3564292,1,612.40,612.40,2025-04-01
74d54610-ae4b-4031-9dd7-2830d3eb39bb,1,162.81,162.81,2023-05-27
74e025fe-e2ee-45f5-acb7-fcc10d59857b,1,445.31,445.31,2025-03-18
74e8fa93-a38f-4315-820a-80acd7a5914a,1,184.11,184.11,2025-05-03
74f4181a-3664-4d95-b85e-3eedcc18c831,1,737.12,737.12,2024-05-03
7505bb0b-b415-4637-8a27-6c0f0afd5240,2,2087.28,1043.64,2023-06-22
750a9c79-21e6-4781-9f1d-9e6dff2985c5,1,871.04,871.04,2024-07-19
75151435-cd01-4b44-a282-80207460aba0,1,1370.32,1370.32,2025-10-22
75187964-d57e-463b-b61c-81841dd95417,1,1862.88,1862.88,2023-10-25
752ba281-c9e3-488f-878b-cab9b91243a6,1,154.07,154.07,2023-12-31
753355ab-093c-47e4-8aee-b08adc809829,1,992.76,992.76,2023-07-22
75741c61-91a3-47f1-9829-29aed6209659,1,522.25,522.25,2024-08-09
7583bd18-48ee-4460-8b40-11c11c5e230f,1,1535.15,1535.15,2024-02-03
758919a8-8d0e-42c8-917d-d36f78d340bd,1,480.59,480.59,2024-01-15
758984dc-3b52-4d98-8f6d-abf63c960407,1,828.69,828.69,2023-01-29
7591c39a-6c22-491f-844e-b25cbc43a566,1,812.60,812.60,2025-02-10
759d3b9a-8fc1-4373-87f5-0e8cdddcc24c,1,2348.97,2348.97,2024-07-10
75b772ff-fd61-4469-b428-ef4d3cfdee39,1,243.26,243.26,2025-04-10
75cf8665-3aa4-4a18-8fae-89a22f6fb81a,1,108.03,108.03,2025-10-25
75d0a2af-1c06-4fa6-921b-a1e492e7fc57,1,169.94,169.94,2024-06-12
75d62e67-00c8-48ed-bde6-e609348f88c3,1,246.90,246.90,2025-09-01
75dc654f-675d-44cb-b028-c1ded6e92ba8,1,582.85,582.85,2023-10-15
75eff7c7-b00d-4ae8-8d9a-815ae9b500a1,1,1285.45,1285.45,2023-04-10
75f93393-46a1-436c-8581-e4562ca0c951,1,121.82,121.82,2024-08-16
7602eb89-ac8f-4efa-9ab5-be11feb423da,1,412.53,412.53,2025-08-10
761d4393-b382-4cde-afa5-b120778bc229,1,82.38,82.38,2025-06-08
761f4bed-e9e0-4492-97c8-0bee95e23c0f,1,327.17,327.17,2023-12-30
762cd511-f827-4761-be1c-2f0577d15700,1,472.28,472.28,2025-07-31
764405f1-a3d2-4bba-bdf8-515a035df601,1,1161.94,1161.94,2025-11-01
764441ea-df61-4f25-a0de-f7712a64a10e,1,1201.12,1201.12,2024-02-13
768250ec-554e-44a6-969e-f4f8dbfc1df4,1,800.60,800.60,2024-05-22
769633d7-4317-4b8e-a1b7-9c119f7a61fa,1,577.66,577.66,2023-02-17
76af894b-aa3a-471c-967a-0427a6466bb5,1,304.32,304.32,2023-11-14
76b0766b-bbd1-44b0-b9df-8f7fe8c8fa9b,1,171.74,171.74,2025-11-12
76bb914e-002c-4953-9bf4-47c3f7ab3171,1,951.23,951.23,2023-08-21
76c02bd4-da6c-4298-b421-63beca4bba0c,1,388.67,388.67,2023-11-28
76c5a26b-f773-424d-b09a-0e972eb14567,1,84.59,84.59,2024-07-02
76ed51d8-b8b9-4baf-841e-c2cc9fb3cbf4,1,166.40,166.40,2025-04-18
76f1d068-e713-471a-bc57-6cf6a693c652,1,697.98,697.98,2024-11-18
76f658e4-93cc-4d9e-b0cf-9f7ed5d7223c,1,257.82,257.82,2024-09-16
76f73d0f-72d3-4ba8-922b-9ddc907c0285,1,492.64,492.64,2024-11-20
76f7c302-b4ce-4f97-9826-5575bbe42855,1,1489.49,1489.49,2023-11-09
770ad902-38ff-485f-94dc-432c6df5fad8,1,570.71,570.71,2024-04-16
770c5f43-87ca-4969-aa55-224c67a2802f,1,1715.04,1715.04,2023-01-07
77339180-ca8d-473d-9bac-88c790a4354f,1,148.00,148.00,2024-06-26
7746cc8c-1d92-41af-a6a9-8a6e86a3745a,1,1343.15,1343.15,2024-01-10
77656969-40a9-407d-8df6-cfdfafdf6f60,1,1111.43,1111.43,2025-07-03
7777eeac-606a-491e-a49d-b1ededad3695,1,638.14,638.14,2023-12-12
777ae580-a3bf-48ae-a602-18e18fb00c5f,1,350.53,350.53,2024-03-21
7795376a-bba2-4994-aba8-1fcca92b2cc9,1,1743.58,1743.58,2023-05-03
77968ea8-d091-44e4-a57b-db790bbd7ac0,1,627.60,627.60,2024-07-11
77a07acc-ecdd-4d80-8433-e8a68e91fb68,1,1921.68,1921.68,2024-08-31
77a31000-09cc-470f-b7dd-b1ca84246d34,1,562.97,562.97,2024-01-28
77d9b7a6-7e71-4946-acf7-0172a3fe0a8c,1,99.40,99.40,2025-04-28
77f0fa5e-dba9-49c4-bb9d-a39dcbae79d3,1,403.44,403.44,2023-06-04
77fff0fe-9b70-49a0-a901-73cd9d157d1a,1,863.17,863.17,2023-11-03
780826ff-6123-4319-9069-c0570adea5db,1,134.20,134.20,2023-11-24
780ad9bf-465d-42a2-be4e-fe50684b2d4b,1,423.99,423.99,2024-07-13
781f1339-565d-4da3-9d7a-189d24159664,1,296.28,296.28,2025-05-21
784203eb-489d-4e98-9e1d-80f097dd09e4,1,2022.70,2022.70,2023-03-29
78578658-af17-405f-8685-2f641ca35f8f,1,134.47,134.47,2023-09-08
7860d001-3c24-4d11-aeab-1a90c8c15d85,1,1329.52,1329.52,2025-09-17
786d5d33-a85d-4a4d-b5a4-38ce81ba72c7,1,186.36,186.36,2023-06-02
788253e9-0e40-4f4b-bf69-30ed931ad3ab,1,758.12,758.12,2025-05-17
78863733-68e8-4e1c-baf1-167b1d51bf05,1,234.37,234.37,2024-03-17
789ef602-e3fc-4361-843c-208231af057d,1,756.37,756.37,2025-04-07
78b345b3-be6f-4d89-98d3-9ccd0338ca32,1,1311.65,1311.65,2023-10-14
78b541ed-c824-4c15-8d95-96ddc4e26c8b,1,680.82,680.82,2024-07-12
78c92f7d-be85-47a7-ae9a-a8bf05b3d50d,1,249.84,249.84,2024-09-19
78d6736e-c249-4f8a-ab52-ad6e5a22c20e,1,620.42,620.42,2024-12-17
78dc4a45-cbd6-4854-9246-9425ec03052d,1,501.30,501.30,2025-12-14
78f3e4e6-60e4-4d0f-a89c-436451f25911,1,463.32,463.32,2025-01-24
78f6b995-47b3-4eb8-bda4-c3c6513d5e91,1,235.95,235.95,2023-02-26
78ff9a6b-8e02-433f-824d-3fc4f012fe07,1,348.29,348.29,2025-02-09
79019cb8-03b2-424b-8e15-7ede1ca5809b,1,482.56,482.56,2024-05-27
790b7752-edcd-4824-bcf5-600c1253607c,1,1934.48,1934.48,2024-12-06
790d3bdd-3021-439c-be4a-e587f716bb5c,1,373.87,373.87,2025-07-29
7928250f-ade3-4ca6-bd4c-6cefbd1b65c1,1,372.42,372.42,2023-09-06
79401bdd-619c-4aba-854a-28b9ab5e8de3,1,576.04,576.04,2023-03-05
79410518-660d-4b8b-a82b-43a54a912802,1,2060.02,2060.02,2023-05-29
794a5977-3f72-44e4-b529-8346d55240fc,1,490.32,490.32,2023-05-11
79503e0d-1505-4268-9be4-9c0ab4312d12,1,336.96,336.96,2025-05-11
795ce19e-2be3-4285-ad2b-cc74602557fd,1,169.99,169.99,2023-04-24
7987280d-0778-4c9e-87e2-b7b8cfb96160,1,438.92,438.92,2024-06-21
798d99fb-2ed7-4961-951e-89e65c4fe578,1,910.35,910.35,2023-10-26
799a2331-a8ac-4073-91dd-c674a41674f1,1,601.08,601.08,2024-04-26
799fd27a-e7c1-4df7-9e8a-417baf55c9b2,1,281.96,281.96,2024-07-10
79c75f62-98e9-4578-9f53-4069cf9e39b1,1,27.97,27.97,2025-08-07
79d2c1d7-1000-4a14-90af-b416883890de,1,268.34,268.34,2025-11-19
79d50b46-1430-49a9-8deb-011d26b6dd29,1,1278.00,1278.00,2025-06-13
79e11c48-70b9-40f6-a032-b5e6f0ff95cd,1,1553.80,1553.80,2024-09-05
79fb464e-10cf-403f-a9f0-517b28eab54a,1,1423.75,1423.75,2025-05-04
79ff37f5-ddf5-4bac-9c55-748945fa49d5,1,1383.20,1383.20,2023-06-23
7a0816df-5878-4bdf-9f13-f5cc08c1b9dc,1,274.51,274.51,2024-09-05
7a14cf98-611e-4047-b90a-474e6185e21b,1,623.39,623.39,2023-08-06
7a2a4090-23cd-4d80-8b87-d8e644915e4d,1,2218.45,2218.45,2023-03-11
7a307926-93a6-47bc-bb8a-285cafd98510,1,1292.33,1292.33,2024-11-30
7a354a74-c585-4f9f-a38a-a2f5362d335f,1,1442.01,1442.01,2024-10-24
7a355759-8350-4c2b-9aa6-ea6832b70c16,1,757.29,757.29,2025-10-04
7a436735-7865-417e-87e9-e14a4398a63b,1,454.78,454.78,2024-06-15
7a4df83a-0583-4954-94d4-13e7701f6eba,1,1419.23,1419.23,2025-11-07
7a5bb1bc-3761-416b-a1fe-a3d2c7925ad5,1,2374.00,2374.00,2024-10-18
7a70c897-5296-4a22-8862-aed6e84b554d,1,320.16,320.16,2025-02-10
7a70f1e0-8c72-4b58-bb09-b58a5a7c7825,1,84.63,84.63,2025-07-14
7a79e8e2-e43d-4011-a215-5170bd2e233a,1,1807.47,1807.47,2025-12-25
7a7fa649-2a47-4c13-882a-31791b3b1e61,1,208.56,208.56,2024-08-17
7a8ae49a-9b9e-4163-bebb-14bf137c2a9f,1,1648.87,1648.87,2025-06-11
7a9e3e4e-254e-4d58-a15d-7b3b292e324f,1,1204.55,1204.55,2025-01-02
7aa55e91-e3b6-4018-a28b-1f3952977033,1,2207.20,2207.20,2025-05-28
7aa88007-c342-4f31-8b0e-12c48194dbaa,1,1673.55,1673.55,2024-09-12
7aaa6336-dda2-4bfd-a747-70a19f29f7df,1,372.70,372.70,2024-09-13
7abf1053-e287-4082-8a1b-80b92fd61145,1,905.00,905.00,2024-08-08
7afb7830-68aa-455f-a759-eb9306fdb09b,1,787.59,787.59,2023-07-13
7b02e435-df6f-4458-a7a0-d5013f3723bd,1,1445.85,1445.85,2024-04-02
7b030b07-5ca5-45d3-b3e3-21fff4b85a03,1,1536.77,1536.77,2025-12-29
7b040680-bfbc-426a-9f69-34a5edf193c3,1,145.14,145.14,2025-11-07
7b1290e3-4876-4dfd-8083-b16ec123a9d8,1,176.00,176.00,2025-04-22
7b1463c9-30bf-4f5a-b01d-e9361527690a,1,1637.08,1637.08,2024-03-03
7b2413e8-005f-4765-975f-310891653dbc,1,236.66,236.66,2024-11-12
7b411510-dac3-48ce-961f-585a56206ef3,1,106.63,106.63,2023-01-24
7b4bbf27-0aa5-497f-a983-8bdc96567e2f,1,445.51,445.51,2024-08-10
7b5f2193-dac5-4d5b-8910-42d056b766a5,1,765.21,765.21,2023-12-28
7b62e628-b34d-4ab6-86da-d79be7c9b4b3,1,635.78,635.78,2023-08-10
7b6b91f4-e12a-4115-b4c8-65aa0b0f0e35,1,95.79,95.79,2025-12-11
7b71418f-4c7c-4e89-9412-3c717dae6320,1,1129.97,1129.97,2023-01-07
7b8a13a4-46f7-4a71-b6af-dfd850a16e21,1,496.46,496.46,2023-03-06
7b90b5dc-2257-4398-9ed9-2dcaf0f879c6,1,401.08,401.08,2025-07-19
7ba32bc9-424a-4c61-9c14-c1a3576419b8,1,2077.80,2077.80,2025-06-04
7babf550-59a0-4204-9955-a3e108528782,1,304.32,304.32,2023-03-24
7bb84553-5f89-4d71-9b03-5c77ec0a3ad6,1,751.36,751.36,2023-07-22
7bc7c7f7-b52b-4796-9cd6-7b903dfc79a5,1,358.53,358.53,2023-08-11
7bd63c59-d7ea-4d5d-9899-4a8bad5d5c2a,1,1774.15,1774.15,2023-02-02
7bf0e7bf-3174-4357-b13a-315f0bc23f89,1,786.05,786.05,2025-07-16
7bf5312e-02bb-4a79-87f0-b657e85704a2,1,185.73,185.73,2023-12-13
7c057ea6-80b7-41e7-9541-7c29d8b29376,1,221.94,221.94,2025-06-04
7c0f803f-17d7-40af-a2b1-070e27e40eae,1,193.45,193.45,2025-10-16
7c37f322-f92f-414b-8300-5549943d5c80,1,1658.09,1658.09,2025-12-25
7c4166be-1965-4efc-a86e-3525714faa88,1,413.85,413.85,2023-06-24
7c45de70-cdab-46c5-9648-43921d0c3e08,1,1946.36,1946.36,2024-10-09
7c6d6de2-d090-44b8-88d0-0d354da17273,1,1251.42,1251.42,2024-03-23
7c6f34d8-8917-4eff-b4e6-a4a448abb446,1,513.95,513.95,2024-10-17
7c7ab696-65c3-4971-bcb1-805d1bf834f0,1,296.26,296.26,2024-07-21
7c7d471a-71cb-495c-9262-8861c0e4f44d,1,408.96,408.96,2025-08-21
7cbbb57b-a29f-489c-aec8-21b5bd3b46e2,1,27.88,27.88,2025-12-10
7cc27448-28ea-4192-9a02-4444f28446fa,1,1061.94,1061.94,2023-11-29
7cd2e58b-0d45-4fa3-b4aa-b2e1f8b9f8fe,1,255.18,255.18,2023-11-29
7ce20ae4-162e-4cca-8b47-89e83a9871c9,1,673.33,673.33,2024-02-16
7cfb02be-f920-413e-9b09-a1fe64c65fae,1,691.35,691.35,2024-07-31
7cfc206b-6bc5-45b3-a41f-58453880446d,1,578.46,578.46,2025-01-06
7d04c49b-5fa6-40c6-b77c-08ca36623cf5,1,879.70,879.70,2025-05-19
7d0b1599-0d6a-4835-b212-ee3b16198e74,1,996.04,996.04,2024-01-07
7d356436-de32-4e32-9cf9-9c462e8ca926,1,1200.75,1200.75,2023-09-29
7d50c0e0-8cdb-4eb8-a4aa-73203cc5992d,1,707.35,707.35,2025-12-27
7d521537-e092-48d0-872d-f911a9b4e4b1,1,74.15,74.15,2023-05-24
7d59af0e-120c-4ea6-a890-140d95bed2d9,1,499.89,499.89,2023-05-01
7d71dde0-0420-4660-b2d3-328eb36bccec,1,1361.46,1361.46,2023-02-09
7d75ef1a-c60e-4839-992c-2069e605278d,1,1769.08,1769.08,2024-06-09
7d801b28-5f08-4c3b-bc28-adb342d8b896,1,352.62,352.62,2023-04-03
7d834b02-53cb-4eb9-8465-d917c6d24540,1,797.54,797.54,2023-01-06
7d894735-a26c-499e-8307-f13d5cdf9d3f,1,35.56,35.56,2024-02-22
7d9dd963-d91e-4551-a57b-ef16c08faa11,1,2145.00,2145.00,2023-02-20
7d9def75-1138-48db-af2f-841100d190bd,1,1011.25,1011.25,2023-05-05
7db14dc0-ae1e-4946-a6cd-1e1620d19426,1,834.26,834.26,2023-11-02
7dc437dd-e395-45ea-95d4-4c348fa95ec3,1,1321.53,1321.53,2024-04-03
7dfcb03a-8f11-460e-83cb-763e38767632,1,1434.06,1434.06,2023-07-30
7e0b6c5e-7afd-40d1-aa78-ff8a735811b4,1,56.08,56.08,2025-09-13
7e136b2b-cfcf-4472-b3b3-141fc3a0f69c,1,1125.26,1125.26,2024-05-07
7e14f5e7-bb1d-432d-9c33-562daafb56c0,1,437.03,437.03,2023-01-18
7e161961-7d9e-462e-a89d-08af41629314,1,23.60,23.60,2024-10-15
7e21776d-d92d-417e-a0da-0919f65f00d8,1,52.62,52.62,2024-06-22
7e2a9ced-8a27-427c-be77-5b7f8b4db6dc,1,755.28,755.28,2023-03-22
7e362e30-8483-48f5-ac5e-b771d9c38ca6,1,336.68,336.68,2024-12-12
7e424685-28db-42c1-91f3-e27887f44648,1,1139.77,1139.77,2025-05-03
7e651cdb-099f-4e11-b430-131be9bb7286,1,261.72,261.72,2025-09-14
7e6a04ec-2f17-41d1-81c4-ebcd7bb6e27c,1,2406.40,2406.40,2023-06-03
7e7838c9-ca55-438b-bc9a-be10238d6f44,1,22.79,22.79,2024-08-15
7e78b1fe-65f3-4ba4-9b69-18ccad4178e6,1,245.70,245.70,2025-04-29
7e8280af-ec51-46f8-8cf1-604e902d35e4,1,1042.87,1042.87,2025-03-13
7e8e3c03-e5c9-43f3-942f-777e92f30f24,1,1869.60,1869.60,2025-01-12
7eb3cbe9-fee0-40ee-bae1-f7af405b7809,1,1987.46,1987.46,2024-11-23
7ec895b1-c180-4e75-b094-8b7e88f73e9c,1,1640.65,1640.65,2023-01-16
7ec98b88-0865-4caa-adf3-66012d9a648f,1,791.53,791.53,2023-11-04
7ecee868-5b77-40a6-88a2-154c98604595,1,770.33,770.33,2025-09-10
7ed56097-6fc6-44c2-8f88-e7c5b22411f8,1,327.09,327.09,2025-03-01
7ed9faf2-bc2d-44fd-8156-18134881190e,1,16.28,16.28,2025-07-20
7edfb18f-cd9a-47c2-8831-7080af890c90,1,613.40,613.40,2023-03-28
7eef09ab-da14-4a47-b823-51d9d94df188,1,554.20,554.20,2025-05-22
7ef91d87-49ff-4428-aaa2-9720652d4a8b,1,71.42,71.42,2023-12-06
7efdb8da-e5d6-4b9b-a1dc-de120dbbba59,1,642.88,642.88,2025-06-15
7f071113-f374-4f85-b31a-a2ed5f3bd756,1,913.71,913.71,2024-11-01
7f104948-e583-43cd-afc9-fada11497919,1,849.12,849.12,2023-12-01
7f2487bc-8c10-4bc1-b36b-8385522fb6b0,1,247.13,247.13,2024-09-19
7f297630-bbca-4210-afe6-1a89d059b594,1,443.96,443.96,2023-09-10
7f2b3c85-ec70-4990-8290-eedd4295edd1,1,941.06,941.06,2025-11-15
7f346bb4-8869-408d-a45e-a7e65cdd8430,1,338.16,338.16,2025-06-17
7f39a07a-94c4-4499-90a2-7c2c251faf10,1,80.95,80.95,2023-09-02
7f39a9a5-ed0d-440c-a562-3c4aff6ce3b8,1,57.22,57.22,2023-09-11
7f3e5e2a-c578-45f0-8b8f-f16c003a5ebc,1,445.80,445.80,2024-10-19
7f4c22c4-880e-4430-8186-fab70f7a5db9,1,1276.76,1276.76,2023-01-20
7f596780-7be7-4711-b95a-fa14aff4ded0,1,481.00,481.00,2025-04-09
7f5b1d1e-dd06-4803-9a60-1fc639898d07,1,230.38,230.38,2024-08-24
7f74740a-3fe7-488c-ada3-1410ac6ffdca,1,1865.52,1865.52,2023-09-27
7f78a63a-f311-48cf-934b-c1e858bd3fd9,1,23.55,23.55,2025-12-23
7f875546-73b7-41bb-a7f2-6c47dc0f891c,1,1744.92,1744.92,2024-08-01
7f8e138a-7dc8-4759-957a-4a633171c6fc,1,427.94,427.94,2023-06-13
7fb350e7-96d6-4fcf-9b67-8a3b40d852f5,1,124.56,124.56,2025-11-25
7fd9c402-5fee-41d4-940c-0fcf6424d89d,1,878.31,878.31,2024-03-12
7fd9c675-d904-4e7f-866c-d4d7c6ee9a92,1,320.80,320.80,2023-05-19
7fde482a-b471-46b8-9e15-3c5cc082ee29,1,344.76,344.76,2024-01-17
8001a023-458b-471e-863f-7404769f6056,1,642.90,642.90,2024-09-25
800edc00-eda4-45b5-94e9-89dc6bb495b5,1,237.14,237.14,2024-02-01
801f9494-f94d-4085-952b-4695b257d64f,1,1721.35,1721.35,2024-06-29
8037b969-7946-4eae-93dc-00ee9203c5d2,1,991.15,991.15,2023-03-07
804e5c38-89bc-46bf-aadf-d32fa2592d2a,1,449.26,449.26,2024-07-09
804f686a-0468-45ab-8c70-c4598a56b467,1,1913.92,1913.92,2025-09-10
806fbdad-2d90-4059-b200-08f320c06aed,1,1365.60,1365.60,2023-10-17
807e2a30-f8ed-475e-a258-33d446742ba4,1,482.88,482.88,2023-03-21
80909476-28e4-4949-9b33-d59b2054ff23,1,1310.85,1310.85,2025-12-20
80978429-f441-4729-95c2-9fad472a3308,1,2208.24,2208.24,2024-05-19
809865ee-b5aa-4831-a4f1-508a884cbe3d,1,90.76,90.76,2023-01-16
8099d94b-e433-4515-9339-2ec04140cc02,1,689.44,689.44,2025-11-08
80ae10d0-18b7-4755-8905-e014abea2b2d,1,315.14,315.14,2024-03-22
80b3b2e1-941f-44fd-a791-d4f60ca22fbf,1,518.94,518.94,2023-08-25
80cfb1db-1287-4313-8f02-6c2c1b414999,1,665.56,665.56,2025-06-05
80e83103-2b5d-4e35-b082-45ca9f6280e1,1,390.43,390.43,2023-12-25
80ed319c-ef01-4e79-a9b2-4a990a8260b6,1,426.93,426.93,2023-01-08
80fbdb3e-9bda-498e-83cf-a636b3cbbe72,1,1162.56,1162.56,2024-01-16
8100dc08-07dd-4bf3-8248-256f6b47738a,1,206.32,206.32,2023-06-27
811198f4-1c67-4756-9063-b069d8db3fd3,1,176.29,176.29,2025-01-15
8112bf5e-c340-410c-8d08-2dc8fab70227,1,902.72,902.72,2023-10-15
811ca035-b98d-44b3-9a67-a0b92836b014,1,45.88,45.88,2023-05-30
81202bad-8962-434e-b70a-f4c3d23b6ead,1,1218.36,1218.36,2025-09-03
81238f51-5251-4c2b-9de3-35c276252e09,1,47.95,47.95,2023-11-15
81242236-d835-4361-bbe8-8dbe5111587c,1,354.61,354.61,2024-06-01
8135ce81-d1a9-4816-b4bc-4ad5834b8b6a,1,245.34,245.34,2025-01-08
813f5d12-ae59-4144-962a-c83a376138ca,1,25.02,25.02,2025-04-11
81556bb2-8270-43f1-b4e3-1b15c2d953ba,1,242.84,242.84,2023-04-08
81570c12-6a33-4754-8d55-ccf138928c17,1,730.09,730.09,2024-05-25
816ce9af-35bc-4068-bec4-2c1ad25d21f9,1,268.74,268.74,2024-09-09
816d6a1a-545b-4bc0-952b-4799b849acf1,1,196.67,196.67,2025-09-30
818cd0e5-099b-452a-9b9d-e53cfaf98769,1,405.60,405.60,2025-01-13
81951a47-fbbb-4051-8484-ed40e2236d87,1,134.22,134.22,2024-09-01
81ad3265-7b3b-4203-8c76-d9ae1e4819b0,1,148.64,148.64,2023-02-23
81db9a62-10a4-47d5-a6b1-7ece85d0cf83,1,2237.70,2237.70,2025-06-20
81df478a-d76e-41e2-afce-78c32642c1aa,1,475.50,475.50,2023-07-08
81e2db6e-be49-4a02-98f9-8c93929b98d1,1,313.08,313.08,2024-01-08
81edceb3-8bb2-4f15-a045-d9e673ad562d,1,121.12,121.12,2023-05-21
81fc1d3f-56bd-493e-9f15-541168379668,1,375.73,375.73,2024-09-02
82010c62-f5f5-4b22-8e8f-a8e0284d82e5,1,364.34,364.34,2024-02-08
82163ddc-f498-4bab-bef1-9e5eda309c7e,1,1159.40,1159.40,2023-04-30
8217a922-2161-4450-b826-eb7b0c7cbdf9,1,132.37,132.37,2023-11-22
821dadce-3559-4fdf-a9e0-5ebd5dfdc4cd,1,382.23,382.23,2023-10-23
82297183-2eb6-4251-9d36-e24ea0ea2084,1,162.46,162.46,2023-07-24
823d473d-44e8-4604-b67f-2dccf80a5c7a,1,549.40,549.40,2024-11-29
823da9af-571e-40bd-9b89-6d966201f0ac,1,301.97,301.97,2025-06-21
823e8c38-0f27-468f-9877-00c0920495bd,1,659.35,659.35,2023-02-11
82529065-43d5-4e40-9bfa-d94b77607dfe,1,325.61,325.61,2023-12-13
