order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
93376,2025-06-14,92f713ca-0b69-4a54-b6a3-5a1e0a2302a7,Home,Oceania,1,197.44,0.1,PayPal,7.0,3.6,177.7
8589,2025-10-11,92a6584c-85b2-4fa7-9fde-c4f3c92215cd,Home,Africa,2,462.69,0.0,PayPal,5.0,2.8,925.38
92040,2023-01-20,7f4c22c4-880e-4430-8186-fab70f7a5db9,Beauty,Europe,4,319.19,0.0,CreditCard,4.0,4.5,1276.76
35768,2025-05-10,65399d75-47e2-4ede-a83e-b503e424e48f,Sports,South America,3,423.91,0.2,Cash,9.0,3.4,1017.38
57504,2023-11-08,d08aba95-52b7-45f6-a695-66490744add6,Fashion,Europe,6,164.178,0.0,PayPal,6.0,3.2,985.07
22673,2025-04-14,a672bfe1-515d-4ee1-b7b3-d35cf71bc83d,Home,Africa,3,226.07,0.0,Cash,7.0,3.1,678.21
69437,2025-12-25,3e9e6d1a-ebe5-463c-b0f2-7c98e19d2f82,Automotive,North America,1,20.1,0.1,PayPal,7.0,4.4,18.09
52992,2023-11-06,222b0b4a-9f6a-412c-a56b-be8a0f38b27b,Fashion,North America,6,28.314,0.15,CreditCard,1.0,3.7,144.4
93733,2024-07-28,ffe2ea17-b7e1-4b62-a0d7-59cdc823214a,Beauty,South America,5,17.6,0.1,BankTransfer,3.0,2.1,79.2
6484,2024-05-22,57f46801-69a2-4466-94c6-d16d569186b9,Electronics,North America,1,417.11,0.0,Cash,4.0,3.6,417.11
61462,2025-03-09,ce6ad5d5-29e6-48c5-9c06-d9079165332a,Fashion,Europe,3,252.64,0.1,Cash,1.0,3.7,682.13
36695,2024-05-11,8ccb33e7-6aac-4029-93ca-e6ae9e3720f1,Home,Oceania,5,421.73,0.0,BankTransfer,1.0,4.3,2108.65
17712,2025-06-02,2722e695-4618-4f72-aeec-67d5e942c749,Electronics,Europe,4,217.88,0.2,Cash,2.0,2.5,697.22
67458,2024-02-29,50d04757-4cce-4630-a65f-9362f936269f,Automotive,Asia,1,207.29,0.0,CreditCard,3.0,4.1,207.29
41277,2023-08-07,290ac04f-0a39-43a7-8e62-1c9b2dc9b66d,Sports,South America,2,345.64,0.15,BankTransfer,9.0,2.4,587.59
57688,2024-12-21,d30fb36f-75a1-4732-8416-0d5eae5cc28a,Sports,Oceania,3,63.81,0.05,PayPal,6.0,3.6,181.86
32348,2024-04-08,ec8ef28d-44d4-42e5-9254-3531c8fbbbc5,Fashion,Oceania,3,145.69,0.0,PayPal,7.0,3.4,437.07
16070,2023-04-22,db4c0d45-c1e6-478a-be81-d07d6c510a95,Home,Europe,3,488.49,0.05,Cash,9.0,3.4,1392.2
2169,2023-06-24,bfb8abb9-a18c-4492-b4e0-079a98fb4727,Toys,North America,1,358.77,0.05,BankTransfer,7.0,4.2,340.83
58204,2023-03-30,35a6c365-6126-47c9-91c9-64f4d7153f7e,Beauty,North America,2,425.88,0.0,PayPal,8.0,2.3,851.76
73521,2023-10-05,9962dc13-4411-4011-aefa-aa48e1ed070b,Automotive,Oceania,4,488.86,0.05,Cash,2.0,3.8,1857.67
37630,2025-05-26,4720fe78-ffb0-4cf1-b919-b1927ca8297c,Electronics,South America,1,32.65,0.1,PayPal,5.0,2.2,29.38
31632,2023-12-17,4247fd42-d6bd-4a82-8ddc-d54626560d7f,Sports,Europe,3,169.72,0.2,PayPal,3.0,3.0,407.33
56892,2024-11-16,c13c9de3-5c99-49f7-9861-08c234e12327,Home,Asia,3,445.842,0.0,BankTransfer,5.0,3.9,1337.53
81314,2025-07-28,43074550-1c95-4057-8f3f-70c6d67d35aa,Beauty,North America,4,35.32,0.1,Cash,1.0,2.3,127.15
38355,2024-01-31,faf7e81e-373a-468c-97f2-3c1d25a0e12b,Electronics,Europe,1,35.39,0.05,Cash,7.0,3.5,33.62
35270,2025-12-31,e171405c-9701-4619-bab4-afab01491e7b,Toys,Europe,3,18.06,0.0,Cash,4.0,3.6,54.18
65462,2023-08-12,af93db35-85ac-43d2-aef1-55e9bf554375,Toys,North America,2,233.47,0.0,BankTransfer,7.0,4.4,466.94
36629,2025-08-16,748485cb-2bc1-44e9-a2f6-dd04507e4fa4,Beauty,North America,2,132.39,0.0,PayPal,8.0,2.7,264.78
48977,2024-05-24,92bfd42d-727c-474e-ace9-7eb3cf688f93,Fashion,North America,5,404.12,0.0,PayPal,1.0,3.7,2020.6
18621,2024-01-24,0971bee4-553d-4bba-aada-3e53e58b2476,Fashion,North America,5,80.6,0.1,PayPal,8.0,3.4,362.7
64484,2023-08-10,dea079bf-9d99-4cf7-a59e-6ddcb9868041,Sports,Asia,4,17.02,0.0,PayPal,4.0,4.7,68.08
35873,2024-01-28,ac6e7511-c0f9-4755-9ffc-a390ed269b03,Fashion,South America,5,355.53,0.0,Cash,2.0,4.6,1777.65
6730,2024-06-25,f8eb51b8-5938-4971-b0f6-d8b690e65aa4,Beauty,South America,1,436.52,0.15,BankTransfer,3.0,2.4,371.04
26567,2023-09-09,a9c5baf4-14fe-4842-9064-f897e713ca88,Sports,Europe,2,224.08,0.0,PayPal,3.0,4.6,448.16
14305,2023-03-27,4b0d4cbd-09e6-4510-a634-8757754989fc,Home,Africa,3,261.94,0.0,PayPal,8.0,3.7,785.82
16332,2024-01-01,689d9d3b-762f-4c7e-9a34-66056330c4ba,Fashion,Asia,3,248.04,0.0,PayPal,5.0,2.3,744.12
63236,2024-02-01,86c1cfc4-91b3-471f-afdf-a1efe1d05547,Home,North America,5,89.78,0.0,Cash,6.0,4.3,448.9
6833,2024-09-11,5e723c24-c2c7-4d49-8dae-27d77668d540,Fashion,Asia,3,314.35,0.05,BankTransfer,9.0,4.9,895.9
10826,2023-06-18,99761ae3-9330-4626-bac3-4112bf6247e2,Home,Africa,2,197.79,0.0,PayPal,2.0,3.0,395.58
39488,2023-01-27,a4bebbbb-9c77-40df-9ba9-36d543cd1818,Fashion,Asia,1,65.87,0.0,Cash,7.0,2.4,65.87
49561,2024-04-28,6eb21a24-49c4-4a27-a114-ca04fb75848b,Toys,South America,5,315.01,0.05,CreditCard,4.0,4.2,1496.3
18913,2023-04-25,189bdfe5-1a78-4efb-89b9-e2acd24f9fce,Sports,Oceania,1,156.18,0.1,CreditCard,5.0,5.0,140.56
53337,2025-04-11,df0ff726-1c8a-45e6-a46c-f4a979633a2f,Home,Oceania,4,132.64,0.15,CreditCard,7.0,4.9,450.98
38278,2023-07-15,b0355602-bfb8-4ed1-95c0-26140d8f5f5d,Automotive,Europe,4,111.58,0.0,BankTransfer,4.0,2.7,446.32
88487,2025-09-08,d83779d9-77a8-47c9-81cb-45ca50a5a475,Sports,South America,2,18.58,0.0,BankTransfer,7.0,3.8,37.16
29160,2023-11-26,1bf41192-2943-4001-9daa-db3f5f60eca8,Toys,Europe,2,131.472,0.0,CreditCard,2.0,3.1,262.94
2484,2025-07-07,f75efed8-2d6b-4953-8fea-d84ec98cfd48,Home,Africa,4,351.58,0.0,PayPal,2.0,4.0,1406.32
36701,2024-12-24,ba731464-ac3c-427f-894e-48548e4ea889,Beauty,North America,3,183.39,0.15,Cash,6.0,4.5,467.64
43445,2025-09-06,026004c8-827c-40e3-9881-ad9ff03566ac,Home,North America,3,435.68,0.1,CreditCard,2.0,4.2,1176.34
89152,2025-10-02,098108dd-4549-42ba-a79b-62cac29e32b0,,North America,3,439.7,0.0,BankTransfer,9.0,2.9,1319.1
41649,2023-12-20,35dbe0d6-7bec-44d6-bc7a-4e760813d33d,Automotive,Europe,5,322.0,0.1,CreditCard,4.0,2.1,1449.0
67484,2023-02-14,0b05cde0-b4eb-4ab8-9990-e0470a671617,Electronics,South America,5,155.6,0.05,Cash,6.0,4.6,739.1
88842,2025-10-27,8bc28c28-1731-43c9-8d86-24095bdb68fb,Fashion,Europe,2,244.23,0.0,PayPal,7.0,3.2,488.46
43854,2024-07-16,cd72f297-2cc7-41b5-b947-6077f731904f,Beauty,Africa,3,368.57,0.0,Cash,9.0,3.7,1105.71
35430,2023-08-30,05815e22-1dd2-49c1-8a2f-1f4fdf39c62e,Beauty,Africa,3,232.29,0.05,PayPal,3.0,3.4,662.03
52507,2023-02-15,0b4e93d5-10a4-463c-9096-217bc40c5197,Sports,Europe,4,157.71,0.15,CreditCard,2.0,,536.21
65904,2024-06-02,888f02cb-6433-4e4d-a5ef-b61d7794cee1,Automotive,Africa,4,108.39,0.0,Cash,6.0,2.5,433.56
43207,2023-05-04,4e34c4bd-a10d-46bd-9bfd-895002ba6c9b,Fashion,Oceania,3,94.6,0.1,BankTransfer,2.0,2.2,255.42
78602,2024-09-02,dbdb8161-98e3-40ba-8f8f-3f8a8b017ef7,Automotive,Africa,4,462.33,0.0,PayPal,1.0,4.5,1849.32
84611,2024-06-14,4cb95f10-90e3-4ab5-a0ce-1ab42733677f,Automotive,Europe,2,211.72,0.1,BankTransfer,2.0,2.1,381.1
79961,2023-11-08,683fbcee-4c1d-4771-937a-827072186b49,Fashion,South America,6,37.656000000000006,0.05,CreditCard,5.0,3.6,214.64
44953,2024-11-01,7449dee1-8773-4850-8459-ac975b3dfe3a,Home,Oceania,2,263.781,0.0,,8.0,3.1,527.56
20264,2023-01-05,8e5f26da-1f1c-4b2e-8e29-b6421e03c243,Sports,North America,1,286.11,0.05,PayPal,7.0,3.6,271.8
46757,2024-08-23,a58295d4-9288-4cb6-b13f-bd71268f5cfe,Sports,Europe,4,149.7,0.2,BankTransfer,4.0,2.1,479.04
33223,2025-07-30,b8870d92-d3f0-441d-820f-5cb08bc8054f,Automotive,Asia,2,266.72,0.0,Cash,3.0,3.5,533.44
46678,2023-05-11,794a5977-3f72-44e4-b529-8346d55240fc,Beauty,Africa,5,108.96,0.1,PayPal,5.0,4.9,490.32
49792,2024-09-09,816ce9af-35bc-4068-bec4-2c1ad25d21f9,Toys,South America,1,298.6,0.1,Cash,1.0,3.9,268.74
74846,2024-10-05,8765084a-c3f6-4bc1-9263-a26f63025b9b,Sports,Asia,2,497.32,0.0,CreditCard,4.0,4.3,994.64
69475,2025-12-14,532f4810-1b46-4772-a04c-5909993cf602,Sports,South America,2,423.59,0.05,Cash,8.0,2.9,804.82
22584,2023-08-02,203f074e-e041-4805-bdce-29756aa57f33,Home,Europe,2,252.49,0.0,BankTransfer,6.0,3.2,504.98
16302,2025-03-28,f025bd70-ab1e-46b7-9c4e-3ef222d5df3d,Electronics,Asia,5,443.13,0.0,Cash,5.0,2.2,2215.65
19646,2025-12-05,6381bbd7-271f-4e38-a6fe-42117fe8b570,Home,North America,5,22.91,0.0,CreditCard,7.0,3.9,114.55
31410,2024-01-17,8e7a5996-d495-4f8f-af72-212480eaf3f5,Sports,North America,4,128.37,0.05,PayPal,4.0,4.5,487.81
42142,2023-05-07,2062508e-4b5a-4c21-bea6-b3ffd5f43ea5,Automotive,Europe,1,449.88,0.15,PayPal,1.0,4.8,382.4
37941,2025-06-24,65270cce-378f-4d8f-862c-47f72165ce36,Electronics,North America,1,26.23,0.0,PayPal,8.0,4.3,26.23
38834,2024-05-01,6c022dce-a9cd-4c15-a615-fdc694ebfcce,Beauty,North America,1,474.33,0.0,Cash,6.0,3.9,474.33
36570,2024-08-19,2128e419-79c8-45d0-8431-bcd99d455b0d,Sports,Europe,2,368.08,0.05,Cash,8.0,2.4,699.35
40204,2024-12-18,3b6f8945-144c-423d-8e41-1928a45bfd3b,Electronics,South America,2,408.27,0.1,PayPal,1.0,,734.89
6444,2024-03-02,c51b2922-ca91-4df7-b174-5b78c705dd1e,Automotive,Oceania,1,364.15,0.0,BankTransfer,8.0,3.4,364.15
77947,2024-07-04,a9bc670d-c88e-4510-876d-6f4da4b7b612,Sports,Europe,1,218.27,0.05,CreditCard,6.0,2.6,207.36
13344,2024-06-20,26fdf58f-26e1-4756-85fc-6aff0d65519e,Sports,Europe,1,342.36,0.0,CreditCard,2.0,3.6,342.36
88533,2023-01-12,454f9fe2-08ca-4e08-bd84-e3ee7a653499,Beauty,North America,5,280.04,0.0,Cash,1.0,3.4,1400.2
3031,2024-05-03,c355853e-b0d9-451c-acc0-067f141f746e,Automotive,Oceania,3,184.42,0.0,PayPal,7.0,2.4,553.26
59976,2023-10-31,314ae079-5e6e-4662-b88b-1b19c736c148,Electronics,South America,4,302.6,0.0,CreditCard,8.0,2.1,1210.4
53685,2023-03-25,d74bdd2e-a605-41a8-b080-2b271e27e6a0,Fashion,Oceania,2,498.92,0.05,CreditCard,9.0,4.4,947.95
50586,2023-08-10,24e368ec-6ee1-470b-8c8e-cd408f47abc3,Electronics,South America,2,356.68,0.05,CreditCard,4.0,3.1,677.69
24930,2024-02-22,8b210d49-1491-4371-88c6-38c9d2b45510,Home,Europe,3,174.48,0.0,CreditCard,1.0,3.1,523.44
41469,2025-05-08,0a44b229-af3b-4315-91f2-b01b93731894,Toys,Europe,4,186.56,0.05,BankTransfer,9.0,4.6,708.93
16154,2023-04-07,a287fc6d-f6aa-4893-b7df-f112bd275765,Beauty,Europe,3,82.5,0.1,PayPal,6.0,3.4,222.75
58999,2025-03-17,4782d4f4-82a7-423d-8838-f55341f6ddd0,Beauty,Africa,1,472.08,0.0,CreditCard,9.0,2.6,472.08
8257,2025-12-18,b3338169-dcfc-4b72-abbb-ae74db9b4d43,Beauty,South America,1,250.61,0.2,BankTransfer,4.0,2.1,200.49
37103,2024-12-13,8d1195ad-0bbe-4562-88ae-0c4c2c12710b,Beauty,Europe,2,413.56,0.0,PayPal,1.0,4.7,827.12
2126,2023-10-25,411920f6-d056-4199-b728-ddc20f5e8b47,Fashion,South America,4,398.84,0.0,PayPal,2.0,2.3,1595.36
18006,2024-01-17,de4908b0-c3e6-419b-8461-db6132a8a01c,Fashion,South America,2,456.51,0.0,PayPal,6.0,4.3,913.02
78319,2024-10-17,7c6f34d8-8917-4eff-b4e6-a4a448abb446,Automotive,South America,5,102.79,0.0,Cash,6.0,2.2,513.95
94778,2023-01-10,6049cbb0-3db5-433f-85d7-3ac4ea248e1a,Beauty,Europe,4,305.81,0.0,CreditCard,2.0,4.1,1223.24
40570,2023-09-11,0d69a521-d4a1-49fb-b777-1615333afce8,Sports,North America,2,488.36,0.2,PayPal,5.0,2.7,781.38
77730,2023-05-16,e7e1e12a-a917-4719-b073-201f46a7a82e,Fashion,South America,4,236.63,0.1,PayPal,8.0,4.5,851.87
87071,2025-07-03,dfcd64ef-361f-4434-a9b3-ff945bc72ca3,Toys,North America,4,109.28,0.15,Cash,3.0,,371.55
8297,2023-09-27,35c87983-910b-47f9-a1ae-25a6f1966b21,Sports,North America,5,167.84,0.0,Cash,5.0,2.2,839.2
58892,2025-09-04,eb7157f0-e5d1-4d75-ac69-d4c03f4c4bee,Toys,South America,4,72.41,0.0,CreditCard,2.0,4.7,289.64
40261,2024-09-05,b1d277c6-aa78-4c00-9550-eabff84e462f,Toys,Africa,5,144.96,0.0,BankTransfer,8.0,4.0,724.8
929,2024-03-28,9c678393-2ced-4c0d-b173-04b5c1dd484a,Toys,Asia,4,216.29,0.05,CreditCard,8.0,4.2,821.9
9684,2024-01-23,05476e17-0f9b-4aca-8081-a70437c200e3,Toys,Europe,4,60.76,0.1,CreditCard,9.0,2.6,218.74
92460,2025-11-27,5c9f1a81-301c-43e0-8664-365c65555601,Fashion,Europe,2,109.62,0.0,CreditCard,5.0,4.5,219.24
45932,2023-08-11,4e242519-4828-4b65-85ec-62a7779c2706,Home,Oceania,2,302.43,0.0,PayPal,5.0,3.2,604.86
40715,2024-02-16,ab043a75-2ab2-47bb-a1a3-36d0d97319e6,Home,Europe,1,358.77,0.0,CreditCard,4.0,4.0,358.77
98977,2025-11-02,86497600-4a28-4af5-bda7-f0b21becdd66,Sports,Oceania,2,206.154,0.0,BankTransfer,3.0,3.7,412.31
49826,2023-05-03,1b5a4c97-91fd-48fa-9e0f-a86f1ed5dec1,Electronics,South America,5,329.77,0.05,Cash,2.0,2.3,1566.41
58117,2025-05-01,50c12151-7a81-4047-a178-6b0c6a7bb608,Electronics,Africa,5,92.25,0.0,PayPal,3.0,2.2,461.25
89505,2023-07-25,02f5766c-8474-43cd-b4e3-f8114ee711b2,Fashion,Europe,4,221.69,0.1,CreditCard,5.0,4.9,798.08
48601,2025-01-13,818cd0e5-099b-452a-9b9d-e53cfaf98769,Fashion,North America,1,,0.0,PayPal,5.0,2.9,405.6
87844,2025-11-26,9b32560d-470e-4ab7-80db-3abec6568ed5,Toys,South America,4,44.343,0.1,PayPal,9.0,4.5,159.63
58125,2025-04-18,ac060929-33a7-4bf6-ab60-3828d3d2578d,Toys,Africa,2,328.54,0.1,Cash,2.0,2.2,591.37
16432,2025-02-06,3381311d-deac-4a4c-9ad2-7a444bbfb795,Electronics,Asia,4,114.95,0.0,BankTransfer,5.0,3.6,459.8
28367,2024-12-10,24478e0a-45e2-4ee1-add5-5c3c8c7c0585,Automotive,Oceania,2,160.05,0.0,Cash,1.0,4.7,320.1
49027,2024-07-10,799fd27a-e7c1-4df7-9e8a-417baf55c9b2,Home,Europe,5,59.36,0.05,PayPal,9.0,3.6,281.96
50104,2023-02-23,4cbb47fd-ae7b-4853-b6e1-d52e924d1d57,Electronics,Europe,1,83.43,0.0,BankTransfer,9.0,2.5,83.43
63120,2024-05-15,6ab37668-3c5d-4dab-a99b-99c775a8e106,Electronics,Asia,4,490.15,0.0,CreditCard,8.0,3.6,1960.6
86689,2023-09-29,8f8f5eb2-806d-4b5c-ad6a-8b4943aca5c4,Automotive,Oceania,5,221.34,0.0,CreditCard,9.0,3.0,1106.7
42061,2024-08-11,d02312d9-fdcb-4956-87fc-ff29a541d05e,Automotive,Oceania,1,70.48,0.1,BankTransfer,9.0,3.3,63.43
13321,2025-06-24,8ed4e35b-7803-4c73-836d-24e62cad2d65,Home,Europe,5,361.33,0.1,BankTransfer,9.0,2.9,1625.98
65202,2025-07-16,7bf0e7bf-3174-4357-b13a-315f0bc23f89,Beauty,Asia,4,231.19,0.15,PayPal,4.0,3.7,786.05
72764,2024-05-08,ff15d8c8-6364-4208-be63-29c6488e8e98,Home,Europe,3,190.11,0.0,BankTransfer,7.0,3.6,570.33
77056,2024-02-05,96b154d2-6833-4ede-ab1b-be4b1087f61b,Fashion,Oceania,3,75.28,0.0,PayPal,1.0,4.7,225.84
60420,2023-06-23,1da1eaf6-930a-4de6-a971-ea93927a6e91,Automotive,Europe,5,212.39,0.1,Cash,5.0,4.8,955.75
13131,2025-04-28,9caa3398-6619-40c8-8097-223feac90c4d,Sports,Europe,3,461.46,0.1,PayPal,9.0,3.7,1245.94
79068,2025-07-15,dfb665b6-a128-449b-a16b-48e0bcd27897,Beauty,Africa,1,435.37,0.05,CreditCard,8.0,2.2,413.6
87895,2025-11-30,5aed79fb-34f4-42c5-8795-8ea970f04878,Electronics,North America,3,122.598,0.0,Cash,8.0,4.7,367.79
93051,2023-02-16,4e3bb717-f1e9-4272-9fe4-1894898ba230,Home,Africa,1,248.26,0.05,Cash,1.0,2.4,235.85
75293,2025-06-02,ffa8dce6-ae3a-4adb-863b-5ad5373b7275,Sports,Europe,3,136.47,0.0,PayPal,4.0,4.9,409.41
67680,2025-11-13,5ddd0392-2d1e-49ed-9c70-7d52273d83a3,Sports,Oceania,4,298.593,0.0,Cash,4.0,3.5,1194.37
13564,2025-09-27,ff17662b-06d9-4391-94ca-74050944c6e5,Beauty,Africa,2,400.01,0.0,CreditCard,5.0,3.2,800.02
56661,2025-02-20,fa540f84-813a-463e-a291-ed24f07227ac,,Asia,5,259.09,0.0,Cash,3.0,4.4,1295.45
49809,2023-11-21,59f4e435-d32f-46b2-b47e-6b314d2527b1,Toys,Europe,5,362.56500000000005,0.05,BankTransfer,8.0,2.9,1722.18
29508,2024-01-08,81e2db6e-be49-4a02-98f9-8c93929b98d1,Electronics,Europe,1,313.08,0.0,Cash,5.0,4.2,313.08
53481,2025-07-03,77656969-40a9-407d-8df6-cfdfafdf6f60,Beauty,Europe,3,411.64,0.1,CreditCard,8.0,3.2,1111.43
36683,2025-10-20,9ec9a49f-044b-49c3-b41f-2023505c363f,Toys,Oceania,2,212.0,0.1,Cash,5.0,3.8,381.6
1249,2023-03-21,257035db-3fea-490a-a1f8-072dddb7570e,Sports,Africa,2,145.09,0.0,CreditCard,9.0,4.8,290.18
35459,2023-09-23,6abf3ba6-8625-4c53-ae23-8260d261f228,Sports,Africa,1,349.17,0.05,CreditCard,7.0,3.9,331.71
90624,2024-06-05,8b6ed727-0237-474f-b531-dce7ed6fb796,Sports,North America,1,79.1,0.1,BankTransfer,3.0,4.4,71.19
3734,2023-10-25,217bc29e-ec95-43e9-a1fa-246624f982ec,Home,Oceania,2,271.29,0.0,CreditCard,3.0,2.5,542.58
76915,2025-02-08,bd2c6c1e-c97f-446d-8036-511d4f6d42ac,Automotive,Oceania,2,334.93,0.0,CreditCard,5.0,4.7,669.86
59063,2025-09-24,60e4ee04-d7c7-4cac-8478-bbd08d9cffd3,Home,Oceania,2,252.93,0.15,PayPal,4.0,3.5,429.98
41470,2024-10-14,fbc21364-7a7c-43c8-ad0f-775e8188fd5d,Fashion,South America,2,332.59,0.0,PayPal,3.0,4.3,665.18
84252,2024-09-28,ccebb9ff-4e7b-4695-ad9b-009358f1f5bf,Toys,Africa,1,260.68,0.05,PayPal,8.0,2.6,247.65
56754,2024-12-06,99887c0b-1462-4397-bc80-8a98a188d09c,Automotive,Africa,3,312.56,0.0,Cash,8.0,2.2,937.68
77803,2024-10-18,7a5bb1bc-3761-416b-a1fe-a3d2c7925ad5,Toys,South America,5,474.8,0.0,BankTransfer,2.0,3.4,2374.0
88493,2024-08-30,83f61065-d3cf-4d66-ab23-ff8f6253ba76,Beauty,South America,5,381.86,0.05,PayPal,7.0,2.4,1813.84
89645,2024-02-02,b927efea-015a-4944-8dfb-e47f1ca216a2,Fashion,Africa,2,482.86,0.05,BankTransfer,6.0,4.6,917.43
23395,2025-11-28,c7d8ca9f-917b-4af7-a33a-15ba03a331eb,Toys,Asia,4,139.662,0.15,BankTransfer,7.0,4.3,474.85
88990,2024-02-26,9b226c6d-1b73-4816-8f3e-c8e2f07dc5f5,Fashion,North America,3,440.25,0.05,CreditCard,1.0,3.7,1254.71
74046,2025-05-14,536d3751-a46b-4f40-954a-5e5b90d02873,Fashion,North America,3,82.84,0.1,BankTransfer,1.0,3.2,223.67
7341,2025-03-19,ea4cd607-8e48-4a8c-a3e4-79461fcfcb8e,Electronics,Oceania,5,47.77,0.0,Cash,7.0,2.4,238.85
35888,2023-04-02,90ea4f75-6287-490c-888f-fd214bf90a59,Automotive,South America,2,401.04,0.15,BankTransfer,5.0,3.5,681.77
85889,2025-08-24,f099fb0e-baca-412d-85d9-aa8b90674a08,Beauty,South America,3,8.68,0.0,PayPal,1.0,4.7,26.04
32227,2025-11-07,7a4df83a-0583-4954-94d4-13e7701f6eba,Sports,South America,6,236.538,0.0,PayPal,3.0,3.2,1419.23
89777,2024-09-02,12f3bec3-41e9-4e42-83a9-fcf2aeb199cf,Toys,Africa,2,330.63,0.2,Cash,9.0,2.4,529.01
41721,2024-07-02,c7434c90-2e83-4104-b61c-782cd35cc2a3,Sports,North America,4,93.84,0.05,PayPal,3.0,3.9,356.59
56338,2023-10-16,c6608fed-89b4-4919-a5b5-19ead0e5350e,Fashion,Africa,1,15.54,0.05,BankTransfer,9.0,3.8,14.76
18635,2023-11-28,cf82779e-3079-49c6-9a5a-4d67055ae18d,Automotive,Europe,3,293.427,0.15,CreditCard,4.0,2.1,748.24
56430,2023-10-14,ed4e2b23-620b-4d5e-919d-d3494ad86a06,Sports,Asia,4,306.06,0.05,PayPal,3.0,3.4,1163.03
66694,2023-05-13,55d8ebbc-56f0-4c4b-99e7-7b40234e77f9,Automotive,North America,3,350.87,0.0,BankTransfer,6.0,3.1,1052.61
49599,2023-12-24,f3f2f142-3817-4cd8-b584-78446a182068,Automotive,North America,3,214.84,0.0,BankTransfer,9.0,4.3,644.52
7702,2023-06-11,62e32fa7-f4cd-4362-834a-184284d8ec6a,Beauty,North America,2,202.8,0.0,BankTransfer,1.0,2.2,405.6
46495,2025-10-11,d37f6d97-43c5-4563-94bd-43b7e36382a4,Toys,Asia,3,280.81,0.0,PayPal,6.0,2.7,842.43
72855,2024-05-23,2a476530-88eb-4f77-93de-ac055705ab5b,Fashion,North America,2,44.78,0.0,BankTransfer,9.0,4.8,89.56
89800,2024-08-16,479eb95c-3729-4e8d-b6fd-a85277275d4d,Electronics,Oceania,4,161.79,0.0,BankTransfer,2.0,4.2,647.16
3657,2024-09-04,10168d65-4f90-491a-9448-10de2a1b76e3,Automotive,North America,4,12.65,0.15,PayPal,4.0,4.8,43.01
21048,2023-09-03,f5348c17-cd2f-4a12-b985-f1de16f8a267,Fashion,South America,5,200.02,0.0,CreditCard,2.0,3.7,1000.1
61549,2025-05-03,7141e68c-b7b5-4bdd-bd57-199aaf9f4673,Home,Europe,3,44.09,0.0,CreditCard,5.0,2.9,132.27
58440,2023-04-10,75eff7c7-b00d-4ae8-8d9a-815ae9b500a1,Home,Oceania,5,257.09,0.0,BankTransfer,1.0,3.7,1285.45
37379,2023-01-22,85086b68-5ed7-47df-8af2-8ea0264208dc,Electronics,South America,3,146.86,0.0,CreditCard,7.0,2.0,440.58
27603,2025-10-10,fe290032-68c3-4565-a5e2-e0176ed26dba,Sports,Oceania,4,414.33,0.05,BankTransfer,6.0,3.9,1574.45
3787,2025-09-21,9645dec1-840d-414b-bbd5-48637974c90b,Electronics,Europe,1,274.19,0.0,PayPal,9.0,3.1,274.19
38194,2023-10-17,ad236d58-5049-405c-af7b-99835619a140,Home,North America,3,315.8,0.0,Cash,9.0,4.5,947.4
82072,2023-05-29,70cefef5-cd60-4db9-85c8-b5d85a2a7ac0,Toys,,1,63.35,0.1,PayPal,8.0,2.4,57.02
14504,2025-08-27,7060b699-415d-45e7-a944-0b9c3c423c26,Fashion,Africa,1,158.71,0.05,BankTransfer,7.0,4.8,150.77
58489,2025-02-01,0c81f9b0-4e25-4c38-a5b9-1de231d6241c,Beauty,Africa,3,137.97,0.2,Cash,1.0,4.3,331.13
82364,2024-11-28,66cc29ee-6708-4180-8a1f-619ce49d1335,Toys,South America,6,443.862,0.0,CreditCard,8.0,4.2,2663.17
84956,2025-08-21,971524f7-79f2-4cc8-986b-77203bdc4331,Fashion,Asia,5,205.66,0.05,CreditCard,6.0,3.0,976.88
15838,2024-08-10,ab586163-2023-450b-aa25-14bc12fc6b3b,Toys,Oceania,5,396.58,0.0,PayPal,2.0,4.4,1982.9
30896,2025-01-22,70e4d888-0952-48c8-8cb5-ce532a4c01f4,Toys,South America,3,233.01,0.0,CreditCard,5.0,4.7,699.03
13815,2025-12-16,a7797368-04a6-47d5-9170-133e515eb10e,Fashion,Africa,4,146.53,0.0,PayPal,1.0,4.2,586.12
35914,2023-01-15,866b09a1-4a26-4f83-849d-62d9eedeef39,Beauty,Europe,1,348.61,0.05,Cash,9.0,3.5,331.18
56286,2023-03-04,f29e5b1c-99db-46e7-848c-a532a38ae71e,Automotive,Europe,5,282.97,0.0,Cash,3.0,3.0,1414.85
3048,2024-03-27,b73f6e64-378d-4f8d-8761-f9da039479c1,Fashion,South America,1,105.89,0.1,PayPal,4.0,4.0,95.3
51076,2024-08-01,0e3aa1ab-9186-4913-8487-7863394b9142,Sports,Asia,3,188.7,0.05,Cash,6.0,2.7,537.79
19738,2023-07-11,2652048e-4cfa-4494-9aa2-22caa9fb289b,Automotive,North America,3,405.37,0.0,Cash,3.0,4.0,1216.11
32322,2024-04-29,8c896a2b-ae7d-4e2c-8964-a565ee62ab17,Beauty,South America,4,467.03,0.0,CreditCard,9.0,3.2,1868.12
