customer_id,signup_date,region,membership_tier,marketing_opt_in
e05074ee-8941-4c02-8dc7-f3d72d942f7e,2023-05-15,Asia,Bronze,N
dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,2024-02-15,Europe,Bronze,Y
1b1301bf-49eb-4924-b645-05a969e1f0fd,2022-10-19,Oceania,Bronze,Y
c0db31a1-46d7-4dbe-93f4-d942d208206e,2021-06-16,Europe,Silver,N
a387e3d9-91bd-4c83-8d9f-a8f020b4f5a2,2024-05-09,Asia,Gold,N
86010a70-e25f-4611-9d79-0f80b5875e15,2023-05-26,North America,Bronze,Y
9a3fb957-9c10-4fd4-b447-fbb0a06a2b0c,2024-02-14,Oceania,Bronze,N
9a3cfb56-917d-44f2-b720-9add6601ca80,2023-03-27,Asia,Gold,Y
074d3368-2cd4-48ad-a629-25b1c87940f2,2023-11-19,Oceania,Bronze,Y
9bffa96b-b931-4d57-984f-aee4ea8da8fd,2022-06-25,Asia,Silver,N
8a211b88-8866-4ea4-9520-f08844d01c4d,2023-11-29,Asia,Bronze,Y
c7b59ff2-f38f-4125-9fbb-8bac91a5b683,2023-02-26,Europe,Bronze,N
7d9dd963-d91e-4551-a57b-ef16c08faa11,2021-05-15,Europe,Silver,Y
c563c681-f270-493d-a5af-35fad733766f,2025-08-11,Asia,Gold,Y
7b4bbf27-0aa5-497f-a983-8bdc96567e2f,2023-10-24,Oceania,Bronze,Y
b45c6169-4cad-49bd-b688-b0df3bbd390f,2025-01-02,Asia,Gold,Y
d8c06b4d-7466-461b-9f25-f6b4b6612bf9,2023-07-14,South America,Gold,Y
082e68db-b53c-41e1-8b2c-9e7295f6130c,2022-02-13,South America,Bronze,Y
9dfecd3b-eb2c-4685-84d6-cb987d2bbc60,2022-02-15,Europe,Silver,Y
45b8bacb-6ee0-4a48-8ce9-fcda50019e40,2023-12-28,Europe,Silver,Y
09ca559b-a69e-4374-be78-da8c45cf9e32,2023-02-03,Europe,Silver,Y
0551615c-3ce0-497d-9303-0508fc5c9f96,2022-02-09,North America,Bronze,Y
e7867bbf-0136-4f98-8a5a-62d3ec9fba0a,2023-11-28,Asia,Gold,Y
f6ee88fb-5d81-4128-a424-75b136a3f5a3,2021-12-30,Oceania,Silver,Y
f1ebd811-ebad-44c5-b778-827457c62155,2025-01-10,North America,Silver,Y
b694d3af-a523-4337-a179-af4c302289f2,2023-06-29,North America,Silver,Y
e7c922cc-09af-4014-9129-b8fde38122c7,2023-10-08,North America,Silver,Y
14041413-8862-4b43-a5ce-a6c53cabd75b,2022-07-01,North America,Silver,N
9a40c649-cb92-47cb-9597-8641367232f5,2025-05-03,South America,Silver,Y
d4e0097e-0e05-4305-8527-dbd9cac965b7,2021-06-22,Africa,Gold,Y
1003667c-8c77-4a46-8749-3806e4ec9cee,2024-03-08,Europe,Gold,Y
c80080ec-6428-4ad5-80d0-d8e2152eedaf,2024-01-16,South America,Bronze,Y
970fc272-8b7f-43cc-8921-c6e03013d704,2025-10-09,South America,Bronze,N
c4378a22-38f5-4cf2-a559-fa56dd0a88d4,2023-07-18,North America,Platinum,N
fe127bc2-5d7e-4d89-8e29-e60f4f2e0518,2024-06-25,Africa,Silver,Y
0f61e087-ff3e-4e49-8347-64ad6d04722f,2023-07-20,South America,Gold,Y
0d3f0a6f-a354-4e98-8f37-349218f6b88a,2023-05-23,North America,Bronze,Y
811ca035-b98d-44b3-9a67-a0b92836b014,2023-01-25,Asia,Silver,Y
3b9ad32e-3c17-43a4-8e00-ccbee400f9a7,2024-05-28,North America,Bronze,N
77a31000-09cc-470f-b7dd-b1ca84246d34,2022-11-09,Africa,Silver,N
7b90b5dc-2257-4398-9ed9-2dcaf0f879c6,2023-12-03,South America,Bronze,Y
c05e5ade-b303-4188-b378-cb94478b2f00,2024-07-22,Oceania,Silver,Y
db7cd71e-5516-4bc8-a322-0c46b7ee828e,2025-08-20,Africa,Bronze,N
16951215-d93a-448c-9f0a-f1175ee3ac2e,2023-05-01,Africa,Bronze,N
ccf5237b-13fd-43ff-8e0b-0ca7283c5bd5,2022-01-23,Africa,Platinum,Y
9d57ec88-d024-408e-9cf6-42adcd24021c,2022-04-12,Europe,Gold,Y
b02e1da7-dff6-4376-a24e-ae6510435959,2023-07-17,South America,Gold,N
b9ff1d9e-e9cd-4115-8946-6957e47f763e,2024-07-06,Asia,Bronze,Y
5bd3f5b0-0dc6-41f7-bd97-6fd5cae40b95,2024-03-10,Oceania,Silver,Y
680d127a-811c-47e2-86fa-b09f6882b578,2025-01-09,South America,Gold,N
315f6ced-bf07-42aa-9f9b-debbec77139b,2022-12-02,Oceania,Bronze,Y
3d120e7a-0803-4b71-9c87-527291f03262,2024-12-08,Europe,Silver,Y
d96688c9-8623-481e-8224-da50bd10f69f,2023-12-10,Africa,Gold,Y
34928a7b-42dc-4d93-a93a-04150360bd53,2024-12-04,Asia,Gold,Y
33a71918-31bc-43e6-b4a1-1f462a08fa8d,2025-02-15,South America,Bronze,Y
2b42a9a1-5108-4be9-b76b-ae497a7bf23f,2023-02-12,Oceania,Silver,Y
1196d7b3-b3c1-4432-83c2-92c11013c69d,2024-03-14,Europe,Bronze,Y
f4564728-3c73-416e-aa0f-1d92c431cbe5,2024-01-11,Africa,Silver,N
3d13f8db-ce57-452b-a971-ab7e723beefd,2022-05-28,South America,Bronze,Y
7cd2e58b-0d45-4fa3-b4aa-b2e1f8b9f8fe,2022-04-20,Oceania,Silver,Y
378f79c3-99c5-4577-9cae-025c4a84611d,2023-04-18,Africa,Bronze,Y
5824e832-005f-4552-8246-30295aa0e815,2023-05-02,Oceania,Silver,Y
b891757e-f7e7-4744-8993-113eb9cdc58c,2023-05-24,South America,Bronze,Y
fd62d44b-d958-4a62-b4bb-7921901cf5ca,2021-07-13,Oceania,Gold,Y
7d894735-a26c-499e-8307-f13d5cdf9d3f,2023-12-16,Africa,Bronze,Y
4d92d3a5-3520-4b1b-933d-8a8394518b3f,2023-12-23,South America,Gold,N
26050196-f2fb-4ac1-b685-0ced7d99b3ec,2023-04-11,South America,Bronze,N
184393e6-d769-47c1-a6fd-52068ae9fab7,2023-10-29,Africa,Gold,Y
de4908b0-c3e6-419b-8461-db6132a8a01c,2023-11-23,South America,Bronze,Y
17b05872-787f-47de-beae-7e2c90bde40e,2021-04-27,North America,Bronze,N
a7c99bc3-8240-4ba4-8c80-a0bce774f7b6,2024-01-12,Asia,Bronze,N
ed20e734-0430-409d-b922-80ac7dfd523d,2023-04-19,Africa,Bronze,Y
325d94b1-20dd-45ed-be1a-5b41cb54762d,2023-06-05,Africa,Bronze,Y
49d8632a-d9fd-49b4-a5fc-8b3f728752ed,2025-04-30,South America,Gold,Y
d86d40b3-1bbe-4de1-813b-28768731d008,2022-09-24,South America,Bronze,Y
e5e8b563-3848-408b-82f6-2b6b2f8fbe65,2025-02-13,Asia,Silver,N
79019cb8-03b2-424b-8e15-7ede1ca5809b,2023-12-06,South America,Bronze,Y
8c5a3de8-cc27-469f-97a8-754dfd4bdfec,2023-11-14,South America,Silver,N
f477caab-c2e3-494a-9fb6-4946ae9aeae7,2023-05-13,Africa,Gold,Y
f3d5f858-88a4-4745-a155-467b806eed0e,2022-07-14,Oceania,Bronze,Y
59fcfaeb-7229-44a9-af7c-e6091a99aae0,2023-07-22,Asia,Bronze,Y
843f9044-7120-4cf5-a2ad-1645ea223f8a,2021-08-23,Africa,Bronze,Y
e237c877-2e0e-4673-8ed7-cd177e14c595,2021-11-04,South America,Bronze,Y
c7386f17-b579-4381-95f4-26b2ffbb2888,2025-05-18,Europe,Gold,N
41b79dbc-5cbf-4b5e-bd36-eec476731d32,2024-11-06,South America,Silver,Y
5435d383-d40b-43ef-9958-7833537fd800,2022-03-11,Oceania,Silver,Y
d9e07cbd-1734-2957-0341-1e59a5680f62,2025-12-05,South America,Silver,Y
ce289de4-7921-4ac8-92cd-fc085ac85bf1,2022-10-16,South America,Silver,Y
187de90d-f3a9-4ed8-9990-e3a8010b063d,2023-02-23,Oceania,Bronze,N
dc6a9182-3039-4552-803e-b22f2dfd6fcb,2023-11-13,North America,Silver,N
6ef1f6e5-17cf-4588-a4f9-7edf2135f0bb,2022-01-12,Asia,Bronze,N
d1db846f-d714-4d26-8fa9-4b982cd819a3,2021-06-14,Asia,Silver,Y
9608ac0b-c5d7-4a8d-b125-10d9805a6389,2024-07-29,Africa,Bronze,Y
98e4dc15-70ae-46f1-8783-96553eacdcd6,2024-11-05,Africa,Bronze,N
3150efaa-3c1c-4f2b-b3b0-daab2f4dd672,2025-07-25,Asia,Silver,Y
026004c8-827c-40e3-9881-ad9ff03566ac,2024-02-04,North America,Gold,Y
95d01db0-2e1e-479e-aedb-379db104a523,2023-09-28,Africa,Gold,N
b237570b-caf6-4649-aa7a-e4473fcbb7d7,2024-07-12,Oceania,Platinum,Y
9bf1883f-0345-4fb1-b72a-98008114fa4c,2023-11-07,Asia,Bronze,Y
d9b833fd-0964-45f3-9f36-8532241939f4,2023-08-01,North America,Gold,Y
b25f8e3c-a69e-4a99-83a8-960f5de0e8ae,2024-05-19,Asia,Bronze,Y
de13d2ae-7d5f-4e3a-a54b-13636176c1e1,2024-07-10,Africa,Bronze,N
b9897c01-3ccc-438d-9c04-d57e92af7e84,2025-01-16,South America,Bronze,Y
e2dfa949-836e-4c5f-bdef-4bc322dca10f,2025-06-12,South America,Bronze,N
ba731464-ac3c-427f-894e-48548e4ea889,2023-09-04,North America,Bronze,N
4cc6e7f6-f2ac-48bf-9659-38b42916489b,2024-08-12,Oceania,Gold,N
ea4fb08e-6fbe-4ae1-ae4d-c918521a880e,2022-11-23,Europe,Bronze,Y
553fc35f-d7e8-4bba-8816-4097486689cd,2021-08-13,South America,Silver,Y
24d6bca4-517f-4719-a629-a922153f1e28,2024-06-03,Oceania,Silver,N
90fca244-fcd6-4e46-9118-63b29c4cd555,2025-02-14,Oceania,Gold,Y
201b5e7e-8347-4fcf-bf20-54039077f7a1,2022-07-23,Europe,Bronze,N
9ec19ca2-fe63-4a17-872f-b66e5161b6bf,2022-06-22,Europe,Bronze,Y
f08e93cd-d638-4944-8352-4d9d1e1aaee0,2025-07-25,North America,Silver,Y
290c42f8-d30b-4f65-99b3-8619d1fb55b1,2022-06-09,Asia,Silver,N
5771f4cf-51af-4035-80be-e2989640f569,2023-04-21,Africa,Silver,Y
e6149638-85c1-403b-9165-27a3ad99c58b,2023-09-22,Africa,Bronze,Y
f612a408-b7b1-4bd0-a1ec-21513a6b1f24,2024-04-30,Africa,Bronze,Y
82010c62-f5f5-4b22-8e8f-a8e0284d82e5,2023-10-21,Africa,Bronze,Y
b69f2d3f-599b-4f92-86d0-a9e5217fbc77,2024-02-15,Oceania,Bronze,Y
f441d92e-321e-4450-b630-40dc76c1db25,2025-06-14,Oceania,Bronze,Y
941ef895-e70c-4f78-ac10-6f6cb785d17b,2024-05-28,Oceania,Bronze,N
9f1e725d-a480-4bf1-bc23-a5f72fd9577c,2022-12-28,North America,Bronze,N
ce37626d-c13b-4b6a-9dd6-5ae9c5b92e88,2022-11-24,Asia,Silver,Y
1a492555-2b89-44a1-a279-9225adb3a657,2024-04-09,South America,Bronze,Y
2ecb0f5f-9fab-4892-98a6-9b0738e18a48,2024-08-09,Africa,Gold,Y
c572aa5b-51d4-4f72-ac77-8135fad76ab7,2021-12-14,Africa,Bronze,N
3dbb7ccf-9c54-46ac-a538-1c06116b01f9,2023-01-13,Oceania,Bronze,Y
d55cec3a-3568-4809-9268-358f6cd65311,2022-11-05,Africa,Silver,Y
98c5a516-c478-4479-a91f-1ee082d37a54,2024-04-06,Asia,Bronze,Y
7a307926-93a6-47bc-bb8a-285cafd98510,2024-03-31,South America,Bronze,Y
8e78fe16-1921-49f0-9d44-4ecc586280f2,2024-10-25,Asia,Bronze,Y
9a1c34dc-df68-438c-937d-00260d42be4b,2023-09-25,North America,Bronze,Y
eef29a4c-3ed0-4ae3-b6c0-b07490490d09,2022-09-10,South America,Bronze,N
5caea310-7a44-4339-835a-8dc67380ea6c,2023-12-03,Asia,Bronze,Y
75741c61-91a3-47f1-9829-29aed6209659,2023-12-09,Europe,Silver,N
a73b189f-9bc6-4ed1-8818-0a2ef9483602,2025-04-19,Africa,Bronze,Y
dfd97075-e78d-4ff7-9455-9b72186fa278,2024-02-29,Africa,Bronze,Y
efb46829-a8e3-42ca-a7ee-92a99cb07e44,2024-04-15,Europe,Silver,Y
255e674b-8820-49d1-97f3-7a728eab2cd5,2024-06-21,Europe,Gold,N
b1d81887-4739-4c7b-bff3-0c8d83ff3e96,2022-11-13,Europe,Bronze,N
d98d214f-c2ab-4876-b71b-d82d635589f4,2024-10-09,Europe,Bronze,Y
98470a94-2ad3-482e-a291-aac7d1aec228,2023-02-19,North America,Silver,Y
ea5a52e4-9830-48e4-97d6-dbfe7572c337,2023-09-18,Africa,Gold,N
67859608-dd58-44e4-837d-cba3c5b050be,2024-02-23,Asia,Bronze,Y
2ed29af9-9f3d-4b14-a5b6-3029f353a855,2023-08-27,North America,Bronze,Y
ef45c6ef-686d-44da-9af1-e92c025e9ed9,2021-09-07,Africa,Bronze,Y
04ecab55-be5f-4178-8381-a8b15bbf99fc,2022-03-06,Africa,Bronze,Y
b6a26dd3-e7d2-4025-a3ac-73ad30eed426,2025-01-01,North America,Bronze,Y
0666de8b-033a-4d4a-ae67-4484aa8346f4,2023-07-14,Africa,Gold,Y
137b41c2-5f71-41e1-a05e-ad1cbde9a6a8,2023-12-10,Europe,Bronze,Y
6530dd25-5913-4494-a86a-9424eb0b1eaa,2024-07-19,Oceania,Silver,Y
2bafc1a9-a558-488b-a865-eba4aae277ff,2024-08-02,Africa,Silver,Y
c76b3113-f162-47bb-b69b-c1c3f9aa5c86,2021-04-28,Africa,Silver,Y
56b35c55-393f-4cbc-8d7c-c059cceb53ca,2024-08-11,South America,Gold,Y
a89d8341-5412-4f47-9db3-a240f0f08d0b,2022-10-07,Asia,Silver,N
e5d9040d-1aa4-4f19-8e1c-230c295b260d,2022-09-11,Africa,Platinum,Y
bf813ae0-76b9-4ba2-851a-494ec8836d46,2024-10-28,North America,Bronze,Y
86533d16-3915-4162-b0b4-542e2372a5eb,2023-09-13,Oceania,Gold,Y
a91a55e2-bc1f-4314-bfed-1ec892f7101c,2023-10-04,Oceania,Silver,Y
15661feb-05c5-4f8d-b21a-6c3f47263c24,2023-01-21,Africa,Gold,N
5b00b3cf-f4d3-4ca5-938e-f58e19d56bd5,2023-09-17,Europe,Bronze,Y
d02312d9-fdcb-4956-87fc-ff29a541d05e,2023-04-04,Oceania,Silver,Y
77fff0fe-9b70-49a0-a901-73cd9d157d1a,2022-11-02,Europe,Bronze,Y
e6b23125-d568-492f-9032-5480b01b5658,2022-10-08,Africa,Bronze,Y
816d6a1a-545b-4bc0-952b-4799b849acf1,2025-05-13,Oceania,Bronze,Y
c3e4f741-a316-438a-9bf2-fad14fecad08,2025-02-24,North America,Bronze,Y
7c0f803f-17d7-40af-a2b1-070e27e40eae,2025-03-31,Oceania,Silver,N
c2466df2-a6aa-438a-bed9-2bb4f665b584,2021-12-10,Asia,Bronze,Y
ec8ef28d-44d4-42e5-9254-3531c8fbbbc5,2022-04-24,Oceania,Bronze,Y
75d62e67-00c8-48ed-bde6-e609348f88c3,2024-06-09,Asia,Bronze,Y
568fe4fe-f858-4532-bc9f-ca6ff0ee7620,2022-11-18,South America,Bronze,N
efb1af4a-38f5-4bdc-a1c5-6346003eb0b1,2022-08-15,Europe,Silver,Y
5a834671-a8ae-44a4-b333-69fd04e1b153,2023-02-19,Asia,Silver,Y
9710160b-de6d-4591-9362-0975ad14ea20,2023-02-15,Asia,Platinum,N
7efdb8da-e5d6-4b9b-a1dc-de120dbbba59,2024-05-16,Oceania,Gold,N
377f402b-f245-4aec-aab7-33d0670094ee,2021-08-26,Oceania,Bronze,Y
5dda46c2-8f33-4efb-9388-046aa30a543b,2022-02-22,Europe,Silver,Y
6d8363da-7419-4b05-afa1-ea72999c35a0,2024-07-21,Africa,Gold,Y
49bfed6a-939d-4e73-87a6-ba34ecd5ea31,2023-10-31,Europe,Gold,Y
92051da0-e264-4336-95ad-86bcf1db9ad8,2025-04-06,North America,Bronze,N
5a0ed9b7-5e22-47d4-a74f-232bfb876271,2023-02-07,North America,Bronze,Y
402575a9-a72f-4da9-bbef-ecb724a74514,2021-08-05,Europe,Bronze,N
becebd19-183e-426b-8bfb-f113c7c3fa76,2023-04-16,Africa,Bronze,N
3cf1b0c4-f980-4efc-983b-9525961bac08,2024-06-06,Africa,Bronze,Y
48daa810-7e5c-4198-a2e2-8887125fb799,2023-08-11,South America,Bronze,Y
330cb9c2-86ce-4c21-9d40-435437ec1673,2021-09-10,Oceania,Silver,Y
781f1339-565d-4da3-9d7a-189d24159664,2024-05-20,Asia,Gold,Y
2bacfc18-e5e2-4907-929a-f17623efe09e,2023-07-17,South America,Gold,Y
e01f2d89-fdb8-4e48-87df-cc39293aa0cc,2022-10-13,North America,Bronze,Y
6492516c-72af-4e47-8262-ded2edfded9c,2023-11-10,Oceania,Bronze,Y
228e7e29-4568-4482-9317-97293221093c,2023-06-01,Africa,Silver,Y
11a25d2d-a208-4540-933d-bbabc2432b15,2022-12-10,Asia,Bronze,Y
67b5c84f-525c-477e-ba18-717c337f2ee2,2024-12-30,North America,Bronze,Y
4bb7cd63-022e-4824-baff-4ea7cd24b532,2024-05-07,Oceania,Silver,Y
8eb68958-eafc-4247-aadc-1d1ab5201f17,2022-03-29,Asia,Silver,N
42792f10-f378-4b96-91c6-a31365513219,2025-03-27,South America,Silver,Y
2175fb36-9abe-4c1c-972f-f387ea932381,2023-06-28,Europe,Gold,N
82163ddc-f498-4bab-bef1-9e5eda309c7e,2022-07-21,South America,Bronze,Y
6c581685-ed92-48e2-a3a8-fe3ffb39f103,2024-04-02,Oceania,Bronze,Y
f4c80445-e2d1-4d4c-b3ef-757622a82fff,2024-01-28,North America,Silver,N
e93f7e4e-3cd9-4777-babd-9bd21b3cdf2b,2023-06-01,Oceania,Bronze,Y
40c8f92a-66a6-43f8-aa5d-f9a9b7091b12,2025-06-16,North America,Bronze,N
c63b3175-9ecf-43b5-ba4d-70ac939db503,2024-04-21,Asia,Bronze,N
8e3d7d53-e5cf-45c5-8696-45a58f11d23d,2022-05-01,Asia,Gold,Y
4bb8f598-2098-4c89-813a-1c8f833a44da,2023-01-23,North America,Silver,Y
eb7157f0-e5d1-4d75-ac69-d4c03f4c4bee,2025-07-17,South America,Silver,Y
7ed56097-6fc6-44c2-8f88-e7c5b22411f8,2023-06-12,Asia,Bronze,Y
1c42398a-d337-4e70-8103-158395c91b4e,2022-08-07,Europe,Silver,Y
59d68aea-76c4-4caa-b2fa-6763886162d9,2024-07-09,Europe,Gold,Y
7f596780-7be7-4711-b95a-fa14aff4ded0,2024-10-22,Europe,Bronze,Y
2c01b5a6-c9dd-80a8-678f-5465228dc422,2025-12-14,Asia,Silver,Y
bc97eb7b-cf8d-440d-bf58-c799a844f459,2023-05-08,North America,Bronze,Y
4b832bf3-0b90-4e3d-9c17-22e452f71704,2023-03-17,Africa,Silver,Y
f29e5b1c-99db-46e7-848c-a532a38ae71e,2022-05-25,Europe,Gold,Y
bce8e033-fb70-4bf3-95fd-46d7cfbfd796,2022-08-05,Oceania,Platinum,Y
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,2022-12-23,Asia,Bronze,Y
56b9a3e9-a2f1-4922-86b5-eb7ec7f9f47f,2024-07-10,South America,Bronze,N
f7b471d6-df48-4923-be0b-38e546a8a0b5,2022-12-14,Africa,Gold,Y
60baed08-f2d3-4176-b8f9-a26a386d67d8,2022-03-26,Asia,Silver,Y
96502ed4-8dc1-4db4-a406-522ff2ef3eb1,2023-12-26,Africa,Bronze,Y
23e8af76-be86-45f3-ace1-022b0f0a7be5,2023-03-20,Asia,Silver,N
cc9b5903-966c-4708-9686-2101ba380355,2021-09-26,Oceania,Bronze,Y
7f8e138a-7dc8-4759-957a-4a633171c6fc,2023-03-30,Oceania,Bronze,Y
df40ae0a-e1cb-4d85-b4f1-7153e3b89773,2023-12-31,Europe,Bronze,Y
380eb464-00a7-49e5-a09a-6d80395a8278,2023-04-18,Oceania,Bronze,Y
32073242-57af-4a28-a7ca-c3ee9502ecc4,2022-05-02,South America,Bronze,Y
2a8d16b0-30e8-c669-0fa3-3a9a453e50e0,2025-12-19,Oceania,Bronze,Y
675bb586-f70e-4b43-a66e-a696322f04e6,2024-06-17,Asia,Gold,Y
dcb17ca6-442a-4da0-a443-06c5f1ffb7d6,2023-12-31,Oceania,Bronze,Y
17b9d89e-b71b-4fc7-9f4a-0227f3ab7616,2023-07-20,South America,Platinum,Y
b91340e3-9afe-48a7-a0d8-82e46b8d8642,2025-05-26,South America,Bronze,N
5b345ede-d26b-4c21-87e4-7dbaf0ad73fb,2022-06-27,South America,Silver,Y
5b41db5f-e711-4ce1-9c77-1788117b01df,2023-07-31,Asia,Platinum,Y
8811f11a-2011-48a9-94cf-556290d004b0,2025-06-30,Asia,Gold,Y
e9f24dba-13fc-4494-b8e5-c6601ed60796,2022-10-29,Asia,Silver,Y
ac100258-f97c-493a-b1e8-24e81c3618b1,2023-10-24,Asia,Platinum,Y
988a6a49-5d10-4b3e-b85c-a2e85271bd38,2025-09-23,Africa,Gold,N
518e5725-cd83-4a8f-9865-607ef27476de,2021-12-11,North America,Silver,N
2329a529-52f4-4bbf-9460-004480d643f2,2025-06-01,South America,Silver,Y
5591ada1-cdbd-4a83-b2b6-1bbbfc06d1ec,2023-01-15,Africa,Bronze,Y
6a7ee18d-3dc6-44e0-93be-361fa151f14b,2025-06-02,Africa,Gold,Y
3c1dde97-62b3-478e-8418-c70b8a6d8908,2025-08-21,South America,Gold,Y
a2ef745a-8f80-42e2-9e5f-abce24654aa9,2024-03-30,North America,Silver,Y
7b6b91f4-e12a-4115-b4c8-65aa0b0f0e35,2024-08-10,Africa,Silver,Y
4a7ba815-44c0-4e44-b392-328a69681a30,2023-09-08,Asia,Bronze,Y
51d6cf1e-8327-4be9-9b69-a75b52695787,2024-06-17,Europe,Bronze,Y
a9fe004c-da64-4226-8cec-3727d48887a6,2023-09-15,South America,Silver,Y
9897d90d-c81f-4eb9-9f3c-77b681a4ee43,2021-12-19,Africa,Silver,N
b798e034-04cd-a7c6-0a12-1024a5a2d5ac,2025-12-02,Asia,Bronze,N
96978820-a505-44a2-9925-0e145d29915e,2022-12-20,South America,Bronze,N
92dddc04-d376-409d-bae7-96df8780141a,2023-02-13,North America,Bronze,Y
58e596c8-a239-4851-bc43-9b5375a155d3,2022-09-20,North America,Platinum,Y
d8c024a9-a99e-4f9b-b68e-af5851ddaa9d,2025-08-28,Africa,Bronze,Y
8da62b23-f2e9-4bc6-a036-31adde4c0dac,2022-09-20,South America,Silver,N
6722c244-fde8-4868-bd92-6e02c13661b5,2022-04-21,Oceania,Silver,Y
88a97690-f9fd-4346-9578-e79e8c7f399a,2024-01-19,Asia,Bronze,Y
ff743f6f-d798-4b0c-ab63-81076975cae6,2025-08-04,South America,Bronze,N
98d53cf5-4afc-49e8-8c47-6b726e310234,2024-06-18,Europe,Silver,Y
8b210d49-1491-4371-88c6-38c9d2b45510,2023-08-10,Europe,Silver,N
f2d3f761-0ba3-4279-94cb-056407437c3b,2022-12-17,South America,Gold,Y
7e136b2b-cfcf-4472-b3b3-141fc3a0f69c,2023-10-05,Asia,Silver,Y
3e0c9abe-8483-430f-a2e7-f92c9e1068b4,2022-03-29,South America,Gold,Y
c1e13d6a-57e9-4210-87a0-0f82a63d39c7,2023-08-15,Africa,Silver,Y
894c2064-76fe-443c-a630-e6b007ffbb92,2022-08-19,Asia,Silver,N
dbc13cfa-1b3e-4c12-8ef5-c99486ee04cb,2024-05-11,Asia,Silver,N
f958f9a6-4736-4cc5-ad5a-b0063a1dda1b,2024-07-06,Africa,Silver,N
5f361dde-025f-4965-8578-a3148611f2e4,2025-01-09,North America,Silver,N
9fd90b11-d5d1-4bef-8449-c38ed04bc1f8,2024-10-16,Oceania,Bronze,Y
4ea2cd73-3ac3-43dc-8823-10ddf450be54,2022-11-06,Asia,Gold,Y
801f9494-f94d-4085-952b-4695b257d64f,2023-06-11,Asia,Silver,Y
0b434138-e0ec-48f1-8641-262e605a0d9b,2023-03-21,Oceania,Bronze,N
9abfe38f-9180-45e0-9945-7484898002a4,2023-08-18,Asia,Bronze,Y
ffa37bc3-4193-493e-a199-2d4f99071db4,2021-10-11,North America,Silver,Y
2aff1065-f67f-418e-999f-68540fa02b79,2025-02-14,North America,Bronze,N
be0009cf-6156-43b8-9adf-1726d2c780f8,2024-01-25,Africa,Gold,N
5e025c70-f396-4535-b8d3-c99e65485986,2022-12-01,Europe,Gold,Y
706ac6aa-a73c-485d-a53b-4b8dc1a6ec68,2024-11-12,Oceania,Silver,N
8037b969-7946-4eae-93dc-00ee9203c5d2,2022-08-21,Oceania,Bronze,Y
9eed7567-e3ee-62db-0680-ee6db3831f62,2025-12-17,Oceania,Bronze,Y
26967c7d-8e87-456f-9479-c50e4e338444,2023-12-15,North America,Bronze,Y
f2d058ca-7b2e-429d-9f80-bd12299606d2,2023-03-19,South America,Bronze,Y
d4838f7c-b0ee-4a41-b349-9a2f43ea3062,2025-06-09,South America,Bronze,Y
60fa9827-5b10-4c4e-9e34-e78d78ec5420,2025-03-05,South America,Bronze,Y
bd332331-1e5a-49ba-b1e7-e085b28bc259,2024-02-10,Africa,Platinum,Y
428d6450-c223-49e1-bd74-08253af7d156,2024-02-18,Europe,Platinum,Y
429acb42-4ed6-43d2-ad2f-5e97a01dd2ef,2022-03-21,Africa,Gold,N
57ff2943-ff4b-425a-b416-22357ccfdc5c,2023-09-16,Africa,Silver,N
b41e70e8-5a1a-4a61-9e1e-20171e43d2b9,2023-12-21,South America,Silver,Y
29ae01d1-ebee-4748-aa93-9b48cad77185,2023-12-22,Oceania,Gold,Y
c4615234-8044-4eb2-b66e-dbf4a0ea0251,2022-12-02,South America,Bronze,N
31aa7288-5a4e-4883-a0df-dbe775b12faf,2022-12-16,North America,Bronze,Y
1c220f42-090d-49db-b674-b191bc6552b1,2025-01-04,South America,Gold,N
4aae2781-a181-405c-9f7c-31b86f6413d8,2023-08-08,Oceania,Bronze,Y
9ec9a49f-044b-49c3-b41f-2023505c363f,2024-01-03,Oceania,Platinum,Y
d1b43f6f-00ed-4120-9222-078af8bffbfe,2025-03-05,Oceania,Bronze,Y
4b0d4cbd-09e6-4510-a634-8757754989fc,2021-10-21,Africa,Silver,N
9fed1ec4-def6-43b1-af42-dcdedb076663,2023-09-17,North America,Bronze,N
833152e9-4a19-42df-95de-e80bd699940e,2023-01-26,South America,Platinum,Y
932c2f0c-bb8d-43c1-a9df-2bc15488ca81,2023-02-20,Africa,Gold,N
ffdf6588-0ffe-4184-a9c4-91dd33dfeff6,2024-07-02,North America,Bronze,Y
314ae079-5e6e-4662-b88b-1b19c736c148,2021-11-21,South America,Bronze,N
19e67139-45fe-4a41-85fa-5323458876fb,2022-08-19,Oceania,Silver,Y
537594dc-f22b-4e18-b0d8-466d841f30c1,2023-10-23,Asia,Gold,Y
94dd4f00-4574-4fc3-b9fe-c5ce7d742554,2023-06-09,Europe,Platinum,N
285bb809-162e-4894-9f58-bf7d35327c67,2021-05-14,Europe,Platinum,Y
4ff88826-f720-4486-b04c-f7dd2165d436,2023-07-16,Africa,Silver,Y
26d1a6ad-71bc-4a0d-8907-c7cfd69af16d,2022-08-20,Europe,Bronze,Y
8c896a2b-ae7d-4e2c-8964-a565ee62ab17,2022-06-25,South America,Bronze,Y
9d619a46-4dc0-4006-8ce8-ec7d48c2c3e5,2024-02-11,North America,Bronze,Y
b55a0fbd-6210-4dc7-b5cf-03eba482471e,2022-03-09,South America,Bronze,Y
